,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,critc_review_ratio,content_rating_0,content_rating_1,content_rating_2,content_rating_3,content_rating_4,country_0,country_1,country_2
4103,89.0,269.0,24.0,489.0,DysFunktional Family ,761,539,1.0,2003.0,26.0,6.6,26,-776010.0,1.6428571428571428,0,0,0,0,1,0,0,1
4104,102.0,0.0,387.0,40000.0,Tusk ,31089,43810,2.392235609103079,2014.0,3000.0,5.4,20000,-1178017.0,0.9731800766283525,0,0,0,0,1,0,0,1
4105,120.0,0.0,38.0,717.0,Oldboy ,356181,852,2.392235609103079,2003.0,78.0,8.4,43000,-818710.0,0.377008652657602,0,0,0,0,1,1,0,0
4106,110.0,13.0,221.0,439.0,Letters to God ,3942,1567,2.392235609103079,2010.0,399.0,6.3,0,-651422.0,0.2923076923076923,0,0,1,0,0,0,0,1
4107,86.0,59.0,104.0,694.0,Hobo with a Shotgun ,37495,1249,4.0,2011.0,324.0,6.1,37000,-2296998.0,1.182608695652174,0,0,0,0,1,1,0,0
4108,101.0,0.0,165.0,574.0,Compadres ,368,1335,2.0,2016.0,327.0,5.0,174,105269.0,0.625,0,0,0,0,1,1,0,0
4110,87.0,84.0,331.0,702.0,Love's Abiding Joy ,1289,2715,2.392235609103079,2006.0,366.0,7.2,76,-2747274.0,0.2777777777777778,0,0,1,0,0,0,0,1
4114,87.0,21.0,416.0,4000.0,Bachelorette ,37156,8353,3.0,2012.0,3000.0,5.3,0,-2581732.0,1.2093023255813953,0,0,0,0,1,0,0,1
4117,93.0,78.0,197.0,536.0,Tim and Eric's Billion Dollar Movie ,7988,1467,3.0,2012.0,317.0,5.3,0,-2799197.0,1.1549295774647887,0,0,0,0,1,0,0,1
4120,98.0,7.0,17.0,289.0,Summer Storm ,11074,362,2.392235609103079,2004.0,38.0,7.4,442,-2604984.0,0.7142857142857143,0,0,0,0,1,1,0,0
4121,100.0,27.0,847.0,1000.0,Fort McCoy ,266,4374,1.0,2011.0,902.0,5.9,348,-2926322.0,1.0,0,0,0,0,1,0,0,1
4122,88.0,26.0,236.0,487.0,Chain Letter ,4122,1495,2.392235609103079,2009.0,298.0,4.1,0,-4857000.0,1.3125,0,0,0,0,1,0,0,1
4123,97.0,700.0,56.0,599.0,Just Looking ,1238,1030,1.0,1999.0,325.0,6.7,117,-2960148.0,0.8,0,0,0,0,1,0,0,1
4124,122.0,87.0,605.0,2000.0,The Divide ,30511,4920,4.0,2011.0,683.0,5.8,0,-2978000.0,0.7699115044247787,0,0,0,0,1,1,0,0
4130,96.0,15.0,357.0,433.0,Tanner Hall ,2280,1929,2.0,2009.0,396.0,5.9,448,-2994995.0,1.5,0,0,0,0,1,0,0,1
4144,113.0,179.0,11.0,119.0,Central Station ,28951,167,2.392235609103079,1998.0,14.0,8.0,0,2695428.0,0.27626459143968873,0,0,0,0,1,1,0,0
4147,105.0,39.0,183.0,267.0,Boynton Beach Club ,746,1231,8.0,2005.0,225.0,6.5,88,1623749.0,1.2962962962962963,0,0,0,0,1,0,0,1
4149,93.0,4.0,394.0,875.0,Freakonomics ,5695,2305,2.392235609103079,2010.0,412.0,6.4,0,-2899325.0,3.1739130434782608,0,0,0,1,0,0,0,1
4151,89.0,192.0,142.0,447.0,High Tension ,55040,923,1.0,2003.0,236.0,6.8,0,1445438.0,0.46567717996289426,0,0,0,0,1,1,0,0
4154,116.0,153.0,165.0,275.0,Hustle & Flow ,33567,727,1.0,2005.0,247.0,7.4,0,14201636.0,0.7718446601941747,0,0,0,0,1,0,0,1
4155,120.0,0.0,102.0,105.0,Some Like It Hot ,175196,527,2.0,1959.0,103.0,8.3,10000,22116152.0,0.5171428571428571,0,0,0,0,1,0,0,1
4156,88.0,152.0,181.0,935.0,Friday the 13th Part VII: The New Blood ,21359,1855,2.392235609103079,1988.0,448.0,5.3,0,16370001.0,0.4074074074074074,0,0,0,0,1,0,0,1
4157,102.0,149.0,357.0,695.0,The Wizard of Oz ,291875,2509,3.0,1939.0,421.0,8.1,14000,19402612.0,0.399624765478424,0,0,0,0,1,0,0,1
4158,106.0,0.0,481.0,1000.0,Young Frankenstein ,112671,2703,2.392235609103079,1974.0,595.0,8.0,14000,83500000.0,0.4095238095238095,0,0,1,0,0,0,0,1
4159,95.0,0.0,192.0,569.0,Diary of the Dead ,40800,1797,2.392235609103079,2007.0,529.0,5.7,0,-1047380.0,0.8433734939759037,0,0,0,0,1,0,0,1
4161,113.0,9.0,42.0,402.0,Ulee's Gold ,5744,787,1.0,1997.0,222.0,7.1,381,6354736.0,1.0701754385964912,0,0,0,0,1,0,0,1
4168,93.0,0.0,628.0,1000.0,Blazing Saddles ,95294,4701,2.392235609103079,1974.0,1000.0,7.8,12000,116900000.0,0.3333333333333333,0,0,0,0,1,0,0,1
4169,97.0,17.0,74.0,158.0,Friday the 13th: The Final Chapter ,29488,467,2.392235609103079,1984.0,84.0,5.9,0,30800000.0,0.50920245398773,0,0,0,0,1,0,0,1
4171,140.0,133.0,239.0,443.0,Maurice ,10755,1269,1.0,1987.0,249.0,7.8,963,530592.0,0.42028985507246375,0,0,0,0,1,0,1,0
4172,86.0,3.0,327.0,833.0,Beer League ,6930,2753,2.0,2006.0,549.0,6.0,323,-2325000.0,0.37735849056603776,0,0,0,0,1,0,0,1
4175,66.0,76.0,36.0,123.0,Timecrimes ,40878,239,2.392235609103079,2007.0,76.0,7.2,0,-2561892.0,1.3951612903225807,0,0,0,0,1,1,0,0
4180,86.0,89.0,555.0,713.0,A Haunted House ,34620,3421,6.0,2013.0,584.0,5.1,0,37541683.0,1.205607476635514,0,0,0,0,1,0,0,1
4181,87.0,67.0,67.0,871.0,2016: Obama's America ,9010,1111,2.392235609103079,2012.0,118.0,5.1,0,30849949.0,0.1507537688442211,0,0,1,0,0,0,0,1
4183,149.0,15000.0,982.0,15000.0,That Thing You Do! ,50311,28713,6.0,1996.0,9000.0,6.9,0,-190187.0,0.35377358490566035,0,0,1,0,0,0,0,1
4184,98.0,24.0,67.0,381.0,Halloween III: Season of the Witch ,28589,684,2.392235609103079,1982.0,128.0,4.6,0,11900000.0,0.30451127819548873,0,0,0,0,1,0,0,1
4187,75.0,15.0,36.0,1000.0,Kevin Hart: Let Me Explain ,6062,1385,2.392235609103079,2013.0,309.0,6.7,0,29730907.0,0.8666666666666667,0,0,0,0,1,0,0,1
4188,104.0,835.0,535.0,18000.0,My Own Private Idaho ,36996,19923,2.0,1991.0,595.0,7.1,0,3901336.0,0.4117647058823529,0,0,0,0,1,0,0,1
4189,102.0,0.0,294.0,625.0,Garden State ,187595,1655,3.0,2004.0,379.0,7.6,0,24281723.0,0.20961145194274028,0,0,0,0,1,0,0,1
4190,105.0,0.0,4.0,15.0,Before Sunrise ,183288,36,1.0,1995.0,12.0,8.1,22000,2900000.0,0.30632911392405066,0,0,0,0,1,0,0,1
4192,107.0,7.0,442.0,745.0,Jesus' Son ,6221,2125,1.0,1999.0,631.0,7.0,500,-1217916.0,0.8505747126436781,0,0,0,0,1,0,0,1
4195,89.0,14.0,215.0,902.0,Robot & Frank ,52509,1980,3.0,2012.0,291.0,7.1,13000,825638.0,3.0,0,0,0,1,0,0,0,1
4196,106.0,148.0,471.0,900.0,My Life Without Me ,21202,2972,1.0,2003.0,648.0,7.6,0,-1604408.0,0.5373134328358209,0,0,0,0,1,1,0,0
4197,95.0,53.0,478.0,8000.0,The Spectacular Now ,105591,10040,1.0,2013.0,1000.0,7.1,10000,4351969.0,1.2359550561797752,0,0,0,0,1,0,0,1
4198,34.0,19.0,362.0,882.0,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,97,1967,2.392235609103079,1990.0,577.0,7.1,16,299658.0,0.5,0,0,0,0,1,0,0,1
4199,101.0,119.0,0.0,334.0,Religulous ,52286,338,1.0,2008.0,4.0,7.7,24000,10495673.0,0.5710144927536231,0,0,0,0,1,0,0,1
4200,112.0,9.0,125.0,860.0,Fuel ,578,1252,2.392235609103079,2008.0,130.0,7.6,588,-2326217.0,0.4117647058823529,0,0,0,0,1,0,0,1
4201,100.0,10.0,107.0,655.0,Valley of the Heart's Delight ,91,1064,7.0,2006.0,157.0,6.6,144,-2381334.0,1.0,0,0,0,0,1,0,0,1
4203,100.0,0.0,249.0,640.0,Eye of the Dolphin ,806,1491,1.0,2006.0,261.0,5.7,140,-2428096.0,1.0,0,0,0,1,0,0,0,1
4204,80.0,0.0,5.0,191.0,8: The Mormon Proposition ,1138,210,2.392235609103079,2010.0,12.0,7.1,0,-2400149.0,0.9333333333333333,0,0,0,0,1,0,0,1
4205,106.0,8.0,315.0,611.0,The Other End of the Line ,4820,1739,2.0,2008.0,397.0,6.2,0,-13884496.0,0.8461538461538461,0,0,0,1,0,0,1,0
4206,103.0,24.0,10.0,127.0,Anatomy ,10220,163,2.392235609103079,2000.0,10.0,6.1,560,-8394275.0,0.5636363636363636,0,0,0,0,1,1,0,0
4207,90.0,8.0,35.0,426.0,Sleep Dealer ,5699,862,2.392235609103079,2008.0,399.0,5.9,0,-2424273.0,1.175,0,0,0,1,0,0,0,1
4208,96.0,571.0,370.0,2000.0,Super ,61787,4590,2.392235609103079,2010.0,973.0,6.8,19000,-2177843.0,1.1724137931034482,0,0,0,0,1,0,0,1
4212,120.0,0.0,702.0,1000.0,Get on the Bus ,4100,5963,10.0,1996.0,748.0,6.8,352,3331103.0,0.8,0,0,0,0,1,0,0,1
4213,101.0,9.0,201.0,973.0,Thr3e ,4057,2306,2.392235609103079,2006.0,872.0,5.1,250,-1421092.0,0.2777777777777778,0,0,0,1,0,1,0,0
4216,101.0,222.0,698.0,1000.0,This Is England ,99177,3282,2.392235609103079,2006.0,788.0,7.7,11000,-1172081.0,0.8958333333333334,0,0,0,0,1,0,1,0
4219,105.0,29.0,76.0,847.0,Go for It! ,1015,1668,2.392235609103079,2011.0,618.0,3.9,566,-2271261.0,0.8,0,0,0,1,0,0,0,1
4225,120.0,11.0,753.5349136820407,16.0,Fantasia ,71321,16,2.392235609103079,1940.0,0.0,7.8,3000,74120000.0,0.43043478260869567,1,0,0,0,0,0,0,1
4228,91.0,49.0,20.0,72.0,Friday the 13th Part III ,31952,174,2.392235609103079,1982.0,31.0,5.7,0,32200000.0,0.6317204301075269,0,0,0,0,1,0,0,1
4229,92.0,13.0,17.0,42.0,Friday the 13th: A New Beginning ,22521,170,2.392235609103079,1985.0,27.0,4.7,1000,19100000.0,0.4678362573099415,0,0,0,0,1,0,0,1
4230,117.0,84.0,275.0,861.0,The Last Sin Eater ,1573,2161,2.392235609103079,2007.0,425.0,5.9,285,-1820357.0,0.6206896551724138,0,0,0,1,0,0,0,1
4231,120.0,16.0,835.0,2000.0,Do You Believe? ,4977,6752,5.0,2015.0,848.0,5.9,13000,10685267.0,0.1746031746031746,0,0,0,1,0,0,0,1
4238,172.0,355.0,188.0,749.0,The Best Years of Our Lives ,40359,1941,5.0,1946.0,208.0,8.1,0,21550000.0,0.4127659574468085,0,0,0,0,1,0,0,1
4240,89.0,16.0,14.0,117.0,Elling ,12244,155,2.392235609103079,2001.0,21.0,7.6,0,-15186564.0,0.7052631578947368,0,0,0,0,1,1,0,0
4241,125.0,7.0,17.0,128.0,Mi America ,22,214,2.392235609103079,2015.0,22.0,7.2,305,-2096670.0,4.0,0,0,0,0,1,0,0,1
4247,115.0,92.0,177.0,559.0,From Russia with Love ,89403,1456,2.392235609103079,1963.0,201.0,7.5,0,22800000.0,0.4664804469273743,0,0,0,0,1,0,1,0
4248,96.0,6.0,14.0,40.0,The Toxic Avenger Part II ,4663,99,2.0,1989.0,30.0,5.1,321,-1507034.0,1.225,0,0,0,0,1,0,0,1
4251,100.0,421.0,159.0,314.0,It Follows ,112899,1062,2.392235609103079,2014.0,189.0,6.9,45000,12673301.0,0.8446909667194928,0,0,0,0,1,0,0,1
4254,87.0,750.0,41.0,745.0,Mad Max 2: The Road Warrior ,133966,1396,2.392235609103079,1981.0,531.0,7.6,0,7003011.0,0.6020408163265306,0,0,0,0,1,1,0,0
4255,102.0,32.0,75.0,483.0,The Legend of Drunken Master ,34520,768,1.0,1994.0,147.0,7.6,0,9546543.0,0.5273972602739726,0,0,0,0,1,1,0,0
4257,118.0,108.0,103.0,173.0,Boys Don't Cry ,77551,563,2.392235609103079,1999.0,148.0,7.6,0,9533945.0,0.2834101382488479,0,0,0,0,1,0,0,1
4258,86.0,9.0,32.0,120.0,Silent House ,18566,218,2.392235609103079,2011.0,44.0,5.3,0,10555230.0,1.4155844155844155,0,0,0,0,1,1,0,0
4259,137.0,207.0,155.0,380.0,The Lives of Others ,259379,927,3.0,2006.0,284.0,8.5,39000,9284657.0,0.5282555282555282,0,0,0,0,1,1,0,0
4260,129.0,589.0,341.0,690.0,Courageous ,15401,2300,7.0,2011.0,589.0,7.0,10000,32522221.0,0.19428571428571428,0,0,0,1,0,0,0,1
4263,80.0,162.0,0.0,23.0,The Triplets of Belleville ,42462,29,2.392235609103079,2003.0,6.0,7.8,0,-2497745.0,0.5352564102564102,0,0,0,1,0,1,0,0
4264,89.0,149.0,580.0,912.0,Smoke Signals ,8224,3163,3.0,1998.0,752.0,7.2,0,4719300.0,0.42424242424242425,0,0,0,1,0,1,0,0
4266,80.0,0.0,3.0,50.0,Before Sunset ,168398,65,2.392235609103079,2004.0,8.0,8.0,13000,3092822.0,0.42886178861788615,0,0,0,0,1,0,0,1
4267,115.0,0.0,35.0,85.0,Amores Perros ,173551,318,2.392235609103079,2000.0,79.0,8.1,11000,3383834.0,0.43490304709141275,0,0,0,0,1,1,0,0
4268,100.0,308.0,374.0,1000.0,Thirteen ,68222,2186,2.0,2003.0,482.0,6.8,0,3099680.0,0.23119266055045873,0,0,0,0,1,0,0,1
4270,100.0,81.0,179.0,34000.0,Winter's Bone ,111658,34446,2.0,2010.0,248.0,7.2,20000,4531491.0,1.228956228956229,0,0,0,0,1,0,0,1
4273,91.0,244.0,244.0,538.0,Me and You and Everyone We Know ,31130,1349,2.392235609103079,2005.0,363.0,7.4,0,1885134.0,0.6213991769547325,0,0,0,0,1,0,0,1
4275,96.0,31.0,328.0,804.0,We Are Your Friends ,20885,3013,2.392235609103079,2015.0,625.0,6.1,0,1590010.0,2.6333333333333333,0,0,0,0,1,0,1,0
4277,116.0,453.0,2000.0,24000.0,Harsh Times ,54657,50313,2.0,2005.0,23000.0,7.0,0,1335839.0,0.5315315315315315,0,0,0,0,1,0,0,1
4278,97.0,5.0,349.0,1000.0,Captive ,3911,2739,1.0,2015.0,426.0,5.3,0,557668.0,1.7727272727272727,0,0,0,1,0,0,0,1
4279,101.0,0.0,685.0,8000.0,Full Frontal ,8662,11327,2.392235609103079,2002.0,724.0,4.7,134,506446.0,0.627906976744186,0,0,0,0,1,0,0,1
4280,98.0,85.0,186.0,265.0,Witchboard ,4288,901,1.0,1986.0,194.0,5.7,0,5369373.0,0.8783783783783784,0,0,0,0,1,0,1,0
4283,101.0,263.0,37.0,71.0,Shortbus ,27346,226,3.0,2006.0,51.0,6.5,0,-15622.0,0.7766990291262136,0,0,0,0,1,0,0,1
4284,90.0,56.0,0.0,56.0,Waltz with Bashir ,46107,56,2.392235609103079,2008.0,0.0,8.0,0,783276.0,1.4807692307692308,0,0,0,0,1,1,0,0
4285,120.0,0.0,40.0,178.0,"The Book of Mormon Movie, Volume 1: The Journey ",397,359,1.0,2003.0,69.0,3.3,32,-901776.0,0.23333333333333334,0,0,0,1,0,0,0,1
4286,102.0,117.0,17.0,393.0,No End in Sight ,7314,446,2.392235609103079,2007.0,21.0,8.3,0,-569815.0,1.4363636363636363,0,0,0,0,1,0,0,1
4287,102.0,22.0,80.0,10000.0,The Diary of a Teenage Girl ,16645,11184,3.0,2015.0,1000.0,6.9,0,-522998.0,2.3333333333333335,0,0,0,0,1,0,0,1
4289,100.0,90.0,65.0,168.0,In the Shadow of the Moon ,5475,408,2.392235609103079,2007.0,142.0,8.1,0,-865951.0,2.4318181818181817,0,0,1,0,0,0,1,0
4291,89.0,13.0,218.0,373.0,Inside Deep Throat ,5615,1136,2.392235609103079,2005.0,334.0,6.8,592,-1346379.0,1.921875,0,1,0,0,0,0,0,1
4294,86.0,10.0,126.0,189.0,The Virginity Hit ,3467,768,2.392235609103079,2010.0,131.0,4.6,974,-2864751.0,3.5384615384615383,0,0,0,0,1,0,0,1
4296,96.0,0.0,902.0,49000.0,House of D ,7479,51441,2.0,2004.0,1000.0,7.0,857,-5628919.0,0.5348837209302325,0,0,0,1,0,0,0,1
4298,91.0,4.0,0.0,33.0,Six-String Samurai ,5613,36,1.0,1998.0,3.0,6.7,0,-1875506.0,0.5,0,0,0,1,0,0,0,1
4301,85.0,0.0,966.0,22000.0,Saint John of Las Vegas ,2522,36885,1.0,2009.0,12000.0,5.8,407,-3699331.0,4.090909090909091,0,0,0,0,1,0,0,1
4303,129.0,776.0,256.0,25000.0,Stonewall ,1758,26176,2.392235609103079,2015.0,463.0,4.5,0,-13313646.0,2.466666666666667,0,0,0,0,1,0,0,1
4309,95.0,8.0,399.0,529.0,The Missing Person ,1268,2749,3.0,2009.0,423.0,6.2,195,-1482420.0,2.869565217391304,0,0,0,0,1,0,0,1
4311,92.0,11.0,1000.0,26000.0,London ,19336,39518,2.0,2005.0,11000.0,6.6,0,-1333.0,0.37777777777777777,0,0,0,0,1,0,1,0
4312,96.0,38.0,85.0,363.0,Sherrybaby ,10282,774,1.0,2006.0,223.0,6.6,474,-1801593.0,1.0,0,0,0,0,1,0,0,1
4318,119.0,5.0,12.0,29.0,Gangster's Paradise: Jerusalema ,9689,86,2.0,2008.0,18.0,7.8,1000,-1995042.0,1.3043478260869565,0,0,0,0,1,1,0,0
4328,92.0,0.0,18.0,1000.0,The Lady from Shanghai ,19236,1055,1.0,1947.0,29.0,7.7,0,-2292073.0,0.5142857142857142,0,0,0,0,1,0,0,1
4333,106.0,5.0,356.0,416.0,The Ghastly Love of Johnny X ,344,1611,2.0,2012.0,403.0,5.7,655,-1997564.0,4.947368421052632,0,0,0,0,1,0,0,1
4343,99.0,28.0,223.0,18000.0,River's Edge ,11763,19649,2.0,1986.0,1000.0,7.1,0,2700000.0,0.40540540540540543,0,0,0,0,1,0,0,1
4344,103.0,35.0,482.0,548.0,Northfork ,4894,2389,2.392235609103079,2003.0,495.0,6.4,298,-479422.0,0.4918032786885246,0,0,0,1,0,0,0,1
4346,95.0,89.0,263.0,16000.0,Buried ,118684,17471,2.392235609103079,2010.0,517.0,7.0,24000,-1971342.0,0.8120805369127517,0,0,0,0,1,1,0,0
4349,95.0,0.0,164.0,533.0,One to Another ,1010,1082,5.0,2006.0,323.0,5.8,104,-1381565.0,0.9333333333333333,0,0,0,0,1,1,0,0
4353,90.0,120.0,0.0,41.0,Man on Wire ,40481,68,2.392235609103079,2008.0,27.0,7.8,0,1957978.0,1.4477611940298507,0,0,0,1,0,0,1,0
4355,89.0,47.0,585.0,628.0,Brotherly Love ,744,4249,6.0,2015.0,606.0,7.2,1000,-1455956.0,0.5263157894736842,0,0,0,0,1,0,0,1
4356,87.0,13.0,308.0,463.0,The Last Exorcism ,41509,1958,2.392235609103079,2010.0,400.0,5.6,0,39190055.0,1.0366666666666666,0,0,0,1,0,1,0,0
4360,118.0,12.0,67.0,201.0,El crimen del padre Amaro ,11088,546,2.392235609103079,2002.0,163.0,6.8,544,3909616.0,0.7727272727272727,0,0,0,0,1,1,0,0
4361,93.0,188.0,168.0,2000.0,Beasts of the Southern Wild ,70336,2658,2.392235609103079,2012.0,458.0,7.3,31000,10984397.0,2.4646840148698885,0,0,0,1,0,0,0,1
4363,109.0,9.0,280.0,767.0,Songcatcher ,2794,2187,1.0,2000.0,380.0,7.3,0,1250934.0,0.5,0,0,0,1,0,0,0,1
4366,90.0,293.0,808.0,16000.0,The Greatest Movie Ever Sold ,13223,32405,1.0,2011.0,14000.0,6.6,0,-861524.0,2.888888888888889,0,0,0,1,0,0,0,1
4368,108.0,28.0,0.0,0.0,Travelers and Magicians ,1747,0,2.392235609103079,2003.0,0.0,7.5,353,-1294705.0,1.5714285714285714,0,0,0,0,1,1,0,0
4375,81.0,670.0,34.0,486.0,Run Lola Run ,161471,623,1.0,1998.0,37.0,7.8,0,3767324.0,0.2552891396332863,0,0,0,0,1,1,0,0
4376,93.0,75.0,446.0,701.0,May ,26773,2489,1.0,2002.0,461.0,6.7,0,-354460.0,0.41155234657039713,0,0,0,0,1,0,0,1
4381,138.0,143.0,783.0,1000.0,In the Bedroom ,32415,3970,1.0,2001.0,874.0,7.5,951,34218429.0,0.3509803921568627,0,0,0,0,1,0,0,1
4382,105.0,68.0,374.0,635.0,I Spit on Your Grave ,56402,2423,2.392235609103079,2010.0,445.0,6.3,17000,-1907599.0,1.076555023923445,0,0,0,0,1,0,0,1
4383,98.0,3.0,327.0,349.0,"Happy, Texas ",8697,2095,3.0,1999.0,347.0,6.3,374,243649.0,0.6311475409836066,0,0,0,1,0,0,0,1
4384,86.0,84.0,34.0,680.0,My Summer of Love ,16349,763,2.392235609103079,2004.0,46.0,6.8,869,-707762.0,1.203883495145631,0,0,0,0,1,0,1,0
4385,104.0,25.0,73.0,638.0,The Lunchbox ,30479,822,2.0,2013.0,85.0,7.8,16000,3231500.0,1.2037037037037037,0,0,1,0,0,1,0,0
4386,100.0,87.0,420.0,887.0,Yes ,2725,2721,2.392235609103079,2004.0,805.0,6.9,305,-603965.0,1.5833333333333333,0,0,0,0,1,0,1,0
4391,84.0,11.0,249.0,489.0,Foolish ,536,2196,2.392235609103079,1999.0,469.0,4.3,43,4026908.0,1.2307692307692308,0,0,0,0,1,0,0,1
4393,95.0,0.0,0.0,227.0,Caramel ,9750,231,2.392235609103079,2007.0,4.0,7.2,0,-239409.0,1.6515151515151516,0,0,1,0,0,1,0,0
4395,90.0,21.0,27.0,53.0,The Bubble ,4702,137,2.392235609103079,2006.0,30.0,7.3,0,-1344028.0,2.217391304347826,0,0,0,0,1,1,0,0
4397,109.89640102827764,0.0,45.0,421.0,Dil Jo Bhi Kahey... ,257,622,4.0,2005.0,96.0,5.1,9,-69870681.0,1.0,0,0,0,0,1,1,0,0
4398,123.0,0.0,21.0,963.0,Mississippi Mermaid ,4391,1694,2.392235609103079,1969.0,710.0,7.2,278,-1573107.0,1.3461538461538463,0,0,0,0,1,1,0,0
4399,111.0,1000.0,127.0,2000.0,I Love Your Work ,1618,2564,2.0,2003.0,163.0,5.4,63,-1647420.0,0.55,0,0,0,0,1,0,0,1
4402,108.0,191.0,336.0,597.0,Waitress ,37714,1981,1.0,2007.0,541.0,7.1,0,17067631.0,0.8480392156862745,0,0,0,1,0,0,0,1
4403,92.0,15.0,49.0,633.0,Bloodsport ,57578,1168,1.0,1988.0,403.0,6.8,0,10706119.0,0.2904761904761905,0,0,0,0,1,0,0,1
4405,91.0,184.0,82.0,3000.0,Kids ,59041,3310,1.0,1995.0,202.0,7.0,0,5917210.0,0.17401960784313725,0,0,0,0,1,0,0,1
4406,88.0,387.0,18.0,436.0,The Squid and the Whale ,60295,479,2.392235609103079,2005.0,25.0,7.4,0,5862100.0,0.47413793103448276,0,0,0,0,1,0,0,1
4407,97.0,0.0,117.0,378.0,Kissing Jessica Stein ,14018,1173,1.0,2001.0,321.0,6.7,682,6022940.0,0.5789473684210527,0,0,0,0,1,0,0,1
4411,103.0,460.0,900.0,991.0,Exotica ,14112,2990,1.0,1994.0,971.0,7.2,619,3132222.0,0.6385542168674698,0,0,0,0,1,1,0,0
4412,110.0,787.0,642.0,1000.0,Buffalo '66 ,36657,4762,2.0,1998.0,787.0,7.5,0,865931.0,0.3333333333333333,0,0,0,0,1,0,0,1
4413,103.0,0.0,588.0,852.0,Insidious ,202800,3030,1.0,2010.0,618.0,6.8,60000,52491137.0,0.5917553191489362,0,0,0,1,0,0,0,1
4415,114.0,44.0,7.0,827.0,Nine Queens ,38215,856,2.392235609103079,2000.0,22.0,7.9,0,-278739.0,0.752,0,0,0,0,1,1,0,0
4417,112.0,58.0,42.0,552.0,The Ballad of Jack and Rose ,9408,859,1.0,2005.0,265.0,6.7,608,-787706.0,1.1029411764705883,0,0,0,0,1,0,0,1
4418,104.0,38.0,690.0,801.0,The To Do List ,29517,2667,7.0,2013.0,727.0,5.8,0,1947339.0,1.2278481012658229,0,0,0,0,1,0,0,1
4419,99.0,675.0,164.0,902.0,Killing Zoe ,17322,1582,2.392235609103079,1993.0,424.0,6.5,853,-1081047.0,0.3978494623655914,0,0,0,0,1,1,0,0
4420,98.0,21.0,76.0,33000.0,The Believer ,30314,33441,2.392235609103079,2001.0,243.0,7.2,0,-1093965.0,0.5283018867924528,0,0,0,0,1,0,0,1
4423,100.0,122.0,83.0,210.0,Session 9 ,43839,469,2.392235609103079,2001.0,148.0,6.5,0,-1126033.0,0.26403326403326405,0,0,0,0,1,0,0,1
4424,80.0,522.0,423.0,813.0,I Want Someone to Eat Cheese With ,2963,2179,2.392235609103079,2006.0,522.0,6.2,0,-1305432.0,1.1428571428571428,0,0,0,0,1,0,0,1
4427,87.0,0.0,8.0,309.0,Modern Times ,143086,352,1.0,1936.0,8.0,8.6,0,-1336755.0,0.5687203791469194,1,0,0,0,0,0,0,1
4428,91.0,18.0,597.0,954.0,Stolen Summer ,2419,3901,1.0,2002.0,767.0,6.5,304,-1380159.0,0.5636363636363636,0,0,1,0,0,0,0,1
4429,84.0,0.0,158.0,634.0,My Name Is Bruce ,21379,1238,1.0,2007.0,328.0,6.3,0,-1326934.0,1.1363636363636365,0,0,0,0,1,0,0,1
4430,90.0,7.0,424.0,890.0,The Salon ,444,3138,7.0,2005.0,597.0,4.3,68,-1407638.0,2.8,0,0,0,1,0,0,0,1
4431,98.0,102.0,360.0,563.0,Road Hard ,1351,2628,2.392235609103079,2015.0,485.0,6.1,212,-1394057.0,1.2727272727272727,0,0,0,0,1,0,0,1
4433,124.0,407.0,7.0,38.0,Amigo ,463,60,2.392235609103079,2010.0,8.0,5.8,594,-1516510.0,4.375,0,0,0,0,1,0,0,1
4434,95.0,49.0,57.0,413.0,Pontypool ,22212,721,2.392235609103079,2008.0,98.0,6.7,0,-1496522.0,1.2535211267605635,0,0,0,0,1,1,0,0
4435,90.0,7.0,711.0,87000.0,Trucker ,2792,89263,3.0,2008.0,781.0,6.7,371,-1947834.0,2.090909090909091,0,0,0,0,1,0,0,1
4437,101.0,0.0,721.0,1000.0,The Lords of Salem ,20376,5158,1.0,2012.0,725.0,5.1,15000,-1336492.0,1.4096385542168675,0,0,0,0,1,0,0,1
4449,83.0,0.0,31.0,82.0,Snow White and the Seven Dwarfs ,133348,229,1.0,1937.0,47.0,7.7,0,182925485.0,0.7107843137254902,0,0,0,0,1,0,0,1
4450,106.0,33.0,3.0,341.0,The Holy Girl ,2720,358,2.392235609103079,2004.0,5.0,6.7,57,-1095876.0,2.108108108108108,0,0,0,0,1,1,0,0
4452,94.0,87.0,37.0,87.0,Incident at Loch Ness ,3291,256,2.392235609103079,2004.0,70.0,6.6,400,-1363170.0,0.9523809523809523,0,0,0,1,0,0,1,0
4458,120.0,0.0,452.0,26000.0,"Lock, Stock and Two Smoking Barrels ",414976,28294,1.0,1998.0,1000.0,8.2,21000,2690677.0,0.22179732313575526,0,0,0,0,1,0,1,0
4461,105.0,346.0,141.0,280.0,The Celebration ,65951,821,1.0,1998.0,278.0,8.1,5000,347780.0,0.3798449612403101,0,0,0,0,1,1,0,0
4462,95.0,12000.0,636.0,12000.0,Trees Lounge ,11369,14420,1.0,1996.0,680.0,7.2,872,-604771.0,0.6615384615384615,0,0,0,0,1,0,0,1
